,id,P,A,speaker,gender,path,emotion,label
2274,3375,0.731495085,-0.861454499,SER0042,female,../input/talser/SER0042/3375.wav,neutral,2
2275,3379,-0.305349939,1.139249615,SER009,female,../input/talser/SER009/3379.wav,activate,4
2276,3382,1.249917596,-0.061172854,SER008,female,../input/talser/SER008/3382.wav,neutral,2
2277,3383,-0.175744311,0.739108792,SER006,female,../input/talser/SER006/3383.wav,activate,4
2278,3386,0.861100712,0.338967969,SER0040,male,../input/talser/SER0040/3386.wav,activate,1
2279,3387,0.99070634,0.839143998,SER0019,female,../input/talser/SER0019/3387.wav,activate,1
2280,3388,0.601889457,0.639073587,SER006,female,../input/talser/SER006/3388.wav,activate,1
2281,3389,0.731495085,0.839143998,SER0024,female,../input/talser/SER0024/3389.wav,activate,1
2282,3390,0.083466945,0.138897558,SER0024,female,../input/talser/SER0024/3390.wav,activate,1
2283,3391,-0.564561195,0.138897558,SER004,male,../input/talser/SER004/3391.wav,activate,4
2284,3392,-1.47180059,1.139249615,SER0033,male,../input/talser/SER0033/3392.wav,activate,4
2285,3393,0.731495085,0.839143998,SER0013,female,../input/talser/SER0013/3393.wav,activate,1
2286,3397,-0.564561195,1.039214409,SER0033,male,../input/talser/SER0033/3397.wav,activate,4
2287,3398,0.083466945,-0.461313676,SER0014,female,../input/talser/SER0014/3398.wav,neutral,2
2288,3399,0.99070634,0.238932764,SER008,female,../input/talser/SER008/3399.wav,activate,1
2289,3401,0.083466945,-0.361278471,SER007,male,../input/talser/SER007/3401.wav,neutral,2
2290,3402,-2.638251242,0.839143998,SER0010,male,../input/talser/SER0010/3402.wav,activate,4
2291,3404,0.342678201,-2.462017791,SER0027,male,../input/talser/SER0027/3404.wav,neutral,2
2292,3405,0.861100712,-1.961841762,SER001,male,../input/talser/SER001/3405.wav,neutral,2
2293,3407,0.601889457,-2.061876968,SER0027,male,../input/talser/SER0027/3407.wav,neutral,2
2294,3409,0.083466945,-0.761419294,SER0026,male,../input/talser/SER0026/3409.wav,neutral,2
2295,3410,0.213072573,-1.261595322,SER0024,female,../input/talser/SER0024/3410.wav,neutral,2
2296,3411,-0.694166823,1.139249615,SER0030,female,../input/talser/SER0030/3411.wav,activate,4
2297,3412,-1.860617474,-0.261243265,SER0026,male,../input/talser/SER0026/3412.wav,positive,3
2298,3415,0.601889457,0.739108792,SER0014,female,../input/talser/SER0014/3415.wav,activate,1
2299,3417,-0.694166823,1.039214409,SER0013,female,../input/talser/SER0013/3417.wav,activate,4
2300,3418,-0.564561195,0.939179204,SER0010,male,../input/talser/SER0010/3418.wav,activate,4
2301,3419,-0.434955567,0.939179204,SER0014,female,../input/talser/SER0014/3419.wav,activate,4
2302,3420,0.472283829,-1.061524911,SER0040,male,../input/talser/SER0040/3420.wav,neutral,2
2303,3421,-1.860617474,1.039214409,SER004,male,../input/talser/SER004/3421.wav,activate,4
2304,3426,0.083466945,0.839143998,SER002,female,../input/talser/SER002/3426.wav,activate,1
2305,3427,0.472283829,0.739108792,SER002,female,../input/talser/SER002/3427.wav,activate,1
2306,3428,-0.564561195,0.639073587,SER009,female,../input/talser/SER009/3428.wav,activate,4
2307,3430,0.083466945,0.539038381,SER007,male,../input/talser/SER007/3430.wav,activate,1
2308,3431,-2.508645614,1.239284821,SER0010,male,../input/talser/SER0010/3431.wav,activate,4
2309,3432,0.861100712,0.639073587,SER0018,female,../input/talser/SER0018/3432.wav,activate,1
2310,3433,-0.175744311,0.839143998,SER0030,female,../input/talser/SER0030/3433.wav,activate,4
2311,3436,0.861100712,-1.061524911,SER0020,male,../input/talser/SER0020/3436.wav,neutral,2
2312,3437,-2.508645614,1.139249615,SER0010,male,../input/talser/SER0010/3437.wav,activate,4
2313,3438,0.083466945,-1.961841762,SER004,male,../input/talser/SER004/3438.wav,neutral,2
2314,3441,0.213072573,0.839143998,SER0013,female,../input/talser/SER0013/3441.wav,activate,1
2315,3443,0.083466945,1.139249615,SER006,female,../input/talser/SER006/3443.wav,activate,1
2316,3444,0.601889457,-1.261595322,SER0024,female,../input/talser/SER0024/3444.wav,neutral,2
2317,3446,0.99070634,0.038862352,SER002,female,../input/talser/SER002/3446.wav,activate,1
2318,3447,-0.305349939,-0.961489705,SER004,male,../input/talser/SER004/3447.wav,positive,3
2319,3448,0.861100712,0.639073587,SER0014,female,../input/talser/SER0014/3448.wav,activate,1
2320,3449,0.601889457,-0.361278471,SER006,female,../input/talser/SER006/3449.wav,neutral,2
2321,3450,0.861100712,0.939179204,SER0014,female,../input/talser/SER0014/3450.wav,activate,1
2322,3451,-1.731011846,1.339320027,SER0010,male,../input/talser/SER0010/3451.wav,activate,4
2323,3454,0.861100712,0.138897558,SER0018,female,../input/talser/SER0018/3454.wav,activate,1
2324,3455,0.731495085,1.039214409,SER003,female,../input/talser/SER003/3455.wav,activate,1
2325,3456,0.601889457,-0.361278471,SER0038,female,../input/talser/SER0038/3456.wav,neutral,2
2326,3458,0.083466945,-1.361630528,SER0039,female,../input/talser/SER0039/3458.wav,neutral,2
2327,3462,-0.953378079,-0.261243265,SER006,female,../input/talser/SER006/3462.wav,positive,3
2328,3463,1.120311968,-2.462017791,SER0027,male,../input/talser/SER0027/3463.wav,neutral,2
2329,3465,0.342678201,-0.261243265,SER007,male,../input/talser/SER007/3465.wav,neutral,2
2330,3466,-0.046138683,-1.161560117,SER0026,male,../input/talser/SER0026/3466.wav,positive,3
2331,3467,-1.082983707,0.739108792,SER0026,male,../input/talser/SER0026/3467.wav,activate,4
2332,3468,-0.434955567,0.739108792,SER0026,male,../input/talser/SER0026/3468.wav,activate,4
2333,3469,-0.046138683,0.238932764,SER0030,female,../input/talser/SER0030/3469.wav,activate,4
2334,3472,0.342678201,-0.561348882,SER0020,male,../input/talser/SER0020/3472.wav,neutral,2
2335,3476,0.99070634,-0.061172854,SER0018,female,../input/talser/SER0018/3476.wav,neutral,2
2336,3477,0.342678201,0.539038381,SER0039,female,../input/talser/SER0039/3477.wav,activate,1
2337,3478,-0.564561195,0.439003175,SER0014,female,../input/talser/SER0014/3478.wav,activate,4
2338,3479,-0.434955567,0.839143998,SER0010,male,../input/talser/SER0010/3479.wav,activate,4
2339,3481,-0.305349939,0.839143998,SER0015,male,../input/talser/SER0015/3481.wav,activate,4
2340,3482,0.861100712,0.539038381,SER002,female,../input/talser/SER002/3482.wav,activate,1
2341,3483,-0.046138683,0.238932764,SER0024,female,../input/talser/SER0024/3483.wav,activate,4
2342,3484,-0.046138683,1.039214409,SER0030,female,../input/talser/SER0030/3484.wav,activate,4
2343,3485,-0.305349939,0.639073587,SER002,female,../input/talser/SER002/3485.wav,activate,4
2344,3486,0.472283829,0.439003175,SER009,female,../input/talser/SER009/3486.wav,activate,1
2345,3487,0.731495085,-0.461313676,SER008,female,../input/talser/SER008/3487.wav,neutral,2
2346,3490,-0.046138683,0.238932764,SER0039,female,../input/talser/SER0039/3490.wav,activate,4
2347,3491,-0.175744311,0.739108792,SER0026,male,../input/talser/SER0026/3491.wav,activate,4
2348,3492,0.213072573,0.439003175,SER0038,female,../input/talser/SER0038/3492.wav,activate,1
2349,3493,0.731495085,0.839143998,SER0030,female,../input/talser/SER0030/3493.wav,activate,1
2350,3494,0.083466945,-0.861454499,SER0039,female,../input/talser/SER0039/3494.wav,neutral,2
2351,3499,0.601889457,-1.761771351,SER0027,male,../input/talser/SER0027/3499.wav,neutral,2
2352,3500,0.472283829,0.238932764,SER007,male,../input/talser/SER007/3500.wav,activate,1
2353,3503,-0.564561195,0.739108792,SER0026,male,../input/talser/SER0026/3503.wav,activate,4
2354,3507,0.472283829,0.238932764,SER0024,female,../input/talser/SER0024/3507.wav,activate,1
2355,3510,0.472283829,-0.461313676,SER0014,female,../input/talser/SER0014/3510.wav,neutral,2
2356,3511,-0.046138683,-0.961489705,SER0015,male,../input/talser/SER0015/3511.wav,positive,3
2357,3512,0.083466945,-2.562052997,SER0027,male,../input/talser/SER0027/3512.wav,neutral,2
2358,3513,0.472283829,0.338967969,SER0028,male,../input/talser/SER0028/3513.wav,activate,1
2359,3515,0.731495085,0.639073587,SER0028,male,../input/talser/SER0028/3515.wav,activate,1
2360,3519,-2.379039986,1.239284821,SER0010,male,../input/talser/SER0010/3519.wav,activate,4
2361,3521,1.120311968,0.338967969,SER0019,female,../input/talser/SER0019/3521.wav,activate,1
2362,3522,-0.046138683,-0.261243265,SER0028,male,../input/talser/SER0028/3522.wav,positive,3
2363,3523,-0.694166823,0.539038381,SER0015,male,../input/talser/SER0015/3523.wav,activate,4
2364,3527,1.249917596,-2.061876968,SER008,female,../input/talser/SER008/3527.wav,neutral,2
2365,3529,-0.046138683,0.539038381,SER003,female,../input/talser/SER003/3529.wav,activate,4
2366,3531,0.083466945,0.739108792,SER006,female,../input/talser/SER006/3531.wav,activate,1
2367,3532,0.601889457,0.038862352,SER0020,male,../input/talser/SER0020/3532.wav,activate,1
2368,3533,0.861100712,-0.961489705,SER0020,male,../input/talser/SER0020/3533.wav,neutral,2
2369,3536,0.083466945,0.539038381,SER0028,male,../input/talser/SER0028/3536.wav,activate,1
2370,3537,-0.305349939,-0.061172854,SER007,male,../input/talser/SER007/3537.wav,positive,3
2371,3539,0.731495085,-0.261243265,SER002,female,../input/talser/SER002/3539.wav,neutral,2
2372,3540,0.342678201,0.539038381,SER006,female,../input/talser/SER006/3540.wav,activate,1
2373,3541,0.601889457,-0.361278471,SER0025,male,../input/talser/SER0025/3541.wav,neutral,2
2374,3542,0.342678201,0.439003175,SER0025,male,../input/talser/SER0025/3542.wav,activate,1
2375,3544,0.861100712,0.739108792,SER0019,female,../input/talser/SER0019/3544.wav,activate,1
2376,3546,-1.082983707,0.539038381,SER004,male,../input/talser/SER004/3546.wav,activate,4
2377,3547,-0.046138683,0.439003175,SER009,female,../input/talser/SER009/3547.wav,activate,4
2378,3550,-1.082983707,1.139249615,SER0030,female,../input/talser/SER0030/3550.wav,activate,4
2379,3552,-2.508645614,1.539390438,SER0010,male,../input/talser/SER0010/3552.wav,activate,4
2380,3553,0.731495085,0.539038381,SER0038,female,../input/talser/SER0038/3553.wav,activate,1
2381,3554,0.342678201,0.639073587,SER0039,female,../input/talser/SER0039/3554.wav,activate,1
2382,3555,-2.638251242,1.339320027,SER0010,male,../input/talser/SER0010/3555.wav,activate,4
2383,3556,0.731495085,-1.461665734,SER002,female,../input/talser/SER002/3556.wav,neutral,2
2384,3558,-1.212589335,0.238932764,SER0026,male,../input/talser/SER0026/3558.wav,activate,4
2385,3561,0.083466945,0.238932764,SER006,female,../input/talser/SER006/3561.wav,activate,1
2386,3563,0.213072573,0.939179204,SER0030,female,../input/talser/SER0030/3563.wav,activate,1
2387,3564,-0.434955567,-0.361278471,SER0015,male,../input/talser/SER0015/3564.wav,positive,3
2388,3565,-1.082983707,0.238932764,SER0010,male,../input/talser/SER0010/3565.wav,activate,4
2389,3566,0.731495085,0.439003175,SER0028,male,../input/talser/SER0028/3566.wav,activate,1
2390,3567,0.861100712,0.439003175,SER0018,female,../input/talser/SER0018/3567.wav,activate,1
2391,3568,0.083466945,-0.261243265,SER0026,male,../input/talser/SER0026/3568.wav,neutral,2
2392,3569,0.731495085,-1.061524911,SER0020,male,../input/talser/SER0020/3569.wav,neutral,2
2393,3570,0.99070634,0.338967969,SER0018,female,../input/talser/SER0018/3570.wav,activate,1
2394,3571,0.861100712,0.138897558,SER0019,female,../input/talser/SER0019/3571.wav,activate,1
2395,3572,-1.601406218,0.539038381,SER0015,male,../input/talser/SER0015/3572.wav,activate,4
2396,3573,0.731495085,0.939179204,SER003,female,../input/talser/SER003/3573.wav,activate,1
2397,3575,-1.47180059,1.239284821,SER003,female,../input/talser/SER003/3575.wav,activate,4
2398,3576,0.213072573,0.238932764,SER0024,female,../input/talser/SER0024/3576.wav,activate,1
2399,3580,0.99070634,-0.361278471,SER008,female,../input/talser/SER008/3580.wav,neutral,2
2400,3581,0.601889457,-1.961841762,SER0027,male,../input/talser/SER0027/3581.wav,neutral,2
2401,3583,-0.564561195,0.238932764,SER004,male,../input/talser/SER004/3583.wav,activate,4
2402,3585,0.861100712,-0.361278471,SER0020,male,../input/talser/SER0020/3585.wav,neutral,2
2403,3586,-0.694166823,0.939179204,SER0030,female,../input/talser/SER0030/3586.wav,activate,4
2404,3587,1.120311968,0.439003175,SER0018,female,../input/talser/SER0018/3587.wav,activate,1
2405,3589,0.472283829,-0.761419294,SER007,male,../input/talser/SER007/3589.wav,neutral,2
2406,3591,-0.305349939,0.639073587,SER0028,male,../input/talser/SER0028/3591.wav,activate,4
2407,3592,0.213072573,-0.961489705,SER007,male,../input/talser/SER007/3592.wav,neutral,2
2408,3593,0.861100712,0.839143998,SER002,female,../input/talser/SER002/3593.wav,activate,1
2409,3594,0.213072573,0.539038381,SER0025,male,../input/talser/SER0025/3594.wav,activate,1
2410,3595,0.861100712,0.439003175,SER006,female,../input/talser/SER006/3595.wav,activate,1
2411,3596,0.731495085,0.238932764,SER0038,female,../input/talser/SER0038/3596.wav,activate,1
2412,3597,0.731495085,0.539038381,SER0030,female,../input/talser/SER0030/3597.wav,activate,1
2413,3598,-0.175744311,0.739108792,SER0030,female,../input/talser/SER0030/3598.wav,activate,4
2414,3599,-2.508645614,1.239284821,SER0010,male,../input/talser/SER0010/3599.wav,activate,4
2415,3600,0.861100712,-1.861806557,SER0024,female,../input/talser/SER0024/3600.wav,neutral,2
2416,3601,0.083466945,-0.261243265,SER0027,male,../input/talser/SER0027/3601.wav,neutral,2
2417,3602,-0.305349939,1.239284821,SER002,female,../input/talser/SER002/3602.wav,activate,4
2418,3603,0.861100712,0.839143998,SER0013,female,../input/talser/SER0013/3603.wav,activate,1
2419,3604,0.083466945,1.039214409,SER0030,female,../input/talser/SER0030/3604.wav,activate,1
2420,3606,0.601889457,0.739108792,SER006,female,../input/talser/SER006/3606.wav,activate,1
2421,3607,1.120311968,0.138897558,SER0020,male,../input/talser/SER0020/3607.wav,activate,1
2422,3608,0.731495085,0.739108792,SER002,female,../input/talser/SER002/3608.wav,activate,1
2423,3612,0.213072573,0.939179204,SER0013,female,../input/talser/SER0013/3612.wav,activate,1
2424,3614,0.213072573,0.739108792,SER009,female,../input/talser/SER009/3614.wav,activate,1
2425,3617,-0.564561195,-0.261243265,SER0026,male,../input/talser/SER0026/3617.wav,positive,3
2426,3618,0.99070634,0.839143998,SER002,female,../input/talser/SER002/3618.wav,activate,1
2427,3621,0.731495085,0.539038381,SER0038,female,../input/talser/SER0038/3621.wav,activate,1
2428,3623,-0.175744311,0.639073587,SER0010,male,../input/talser/SER0010/3623.wav,activate,4
2429,3626,0.731495085,-1.461665734,SER0020,male,../input/talser/SER0020/3626.wav,neutral,2
2430,3627,-0.175744311,0.739108792,SER006,female,../input/talser/SER006/3627.wav,activate,4
2431,3630,-1.082983707,-0.161208059,SER004,male,../input/talser/SER004/3630.wav,positive,3
2432,3631,0.601889457,0.939179204,SER006,female,../input/talser/SER006/3631.wav,activate,1
2433,3632,-0.305349939,1.039214409,SER0030,female,../input/talser/SER0030/3632.wav,activate,4
2434,3633,-0.175744311,1.039214409,SER002,female,../input/talser/SER002/3633.wav,activate,4
2435,3635,0.472283829,-0.261243265,SER0020,male,../input/talser/SER0020/3635.wav,neutral,2
2436,3636,-0.305349939,-0.661384088,SER0025,male,../input/talser/SER0025/3636.wav,positive,3
2437,3637,0.861100712,0.238932764,SER006,female,../input/talser/SER006/3637.wav,activate,1
2438,3638,0.861100712,0.439003175,SER0040,male,../input/talser/SER0040/3638.wav,activate,1
2439,3641,-0.823772451,0.439003175,SER0015,male,../input/talser/SER0015/3641.wav,activate,4
2440,3643,-0.046138683,0.739108792,SER0028,male,../input/talser/SER0028/3643.wav,activate,4
2441,3645,-0.046138683,0.739108792,SER0029,female,../input/talser/SER0029/3645.wav,activate,4
2442,3646,-0.434955567,1.039214409,SER003,female,../input/talser/SER003/3646.wav,activate,4
2443,3649,0.861100712,-1.261595322,SER0038,female,../input/talser/SER0038/3649.wav,neutral,2
2444,3650,-0.434955567,1.039214409,SER009,female,../input/talser/SER009/3650.wav,activate,4
2445,3651,0.731495085,-1.861806557,SER0014,female,../input/talser/SER0014/3651.wav,neutral,2
2446,3652,-0.694166823,0.939179204,SER003,female,../input/talser/SER003/3652.wav,activate,4
2447,3653,-0.434955567,0.839143998,SER006,female,../input/talser/SER006/3653.wav,activate,4
2448,3654,0.472283829,0.338967969,SER0025,male,../input/talser/SER0025/3654.wav,activate,1
2449,3655,0.213072573,-1.661736145,SER009,female,../input/talser/SER009/3655.wav,neutral,2
2450,3656,-0.434955567,0.739108792,SER0024,female,../input/talser/SER0024/3656.wav,activate,4
2451,3657,-0.305349939,0.639073587,SER0038,female,../input/talser/SER0038/3657.wav,activate,4
2452,3658,0.342678201,-0.461313676,SER0025,male,../input/talser/SER0025/3658.wav,neutral,2
2453,3659,-0.823772451,0.739108792,SER0024,female,../input/talser/SER0024/3659.wav,activate,4
2454,3663,0.731495085,-2.361982585,SER0027,male,../input/talser/SER0027/3663.wav,neutral,2
2455,3664,0.213072573,-0.361278471,SER0025,male,../input/talser/SER0025/3664.wav,neutral,2
2456,3665,0.99070634,-0.861454499,SER0027,male,../input/talser/SER0027/3665.wav,neutral,2
2457,3666,-0.305349939,0.338967969,SER007,male,../input/talser/SER007/3666.wav,activate,4
2458,3667,0.99070634,0.539038381,SER0018,female,../input/talser/SER0018/3667.wav,activate,1
2459,3668,0.472283829,0.839143998,SER0014,female,../input/talser/SER0014/3668.wav,activate,1
2460,3670,0.213072573,-0.561348882,SER0020,male,../input/talser/SER0020/3670.wav,neutral,2
2461,3671,-2.11982873,1.139249615,SER0030,female,../input/talser/SER0030/3671.wav,activate,4
2462,3673,1.768340108,-0.361278471,SER008,female,../input/talser/SER008/3673.wav,neutral,2
2463,3675,-1.990223102,0.939179204,SER0030,female,../input/talser/SER0030/3675.wav,activate,4
2464,3676,1.120311968,0.739108792,SER0019,female,../input/talser/SER0019/3676.wav,activate,1
2465,3677,-0.953378079,1.039214409,SER0024,female,../input/talser/SER0024/3677.wav,activate,4
2466,3678,-0.953378079,0.539038381,SER0028,male,../input/talser/SER0028/3678.wav,activate,4
2467,3679,-2.638251242,1.439355232,SER0010,male,../input/talser/SER0010/3679.wav,activate,4
2468,3680,0.213072573,0.839143998,SER003,female,../input/talser/SER003/3680.wav,activate,1
2469,3681,0.213072573,0.238932764,SER0026,male,../input/talser/SER0026/3681.wav,activate,1
2470,3686,0.99070634,0.138897558,SER008,female,../input/talser/SER008/3686.wav,activate,1
2471,3689,-0.953378079,1.139249615,SER0010,male,../input/talser/SER0010/3689.wav,activate,4
2472,3690,-1.990223102,1.239284821,SER0014,female,../input/talser/SER0014/3690.wav,activate,4
2473,3691,-0.305349939,-0.161208059,SER0038,female,../input/talser/SER0038/3691.wav,positive,3
2474,3693,0.99070634,-0.061172854,SER0042,female,../input/talser/SER0042/3693.wav,neutral,2
2475,3694,0.083466945,0.839143998,SER0014,female,../input/talser/SER0014/3694.wav,activate,1
2476,3698,0.861100712,-0.261243265,SER0042,female,../input/talser/SER0042/3698.wav,neutral,2
2477,3699,0.083466945,0.939179204,SER0014,female,../input/talser/SER0014/3699.wav,activate,1
2478,3700,1.249917596,0.939179204,SER002,female,../input/talser/SER002/3700.wav,activate,1
2479,3701,-0.305349939,0.338967969,SER0029,female,../input/talser/SER0029/3701.wav,activate,4
2480,3702,0.601889457,0.639073587,SER0028,male,../input/talser/SER0028/3702.wav,activate,1
2481,3703,0.861100712,-0.461313676,SER008,female,../input/talser/SER008/3703.wav,neutral,2
2482,3704,-1.082983707,1.139249615,SER0030,female,../input/talser/SER0030/3704.wav,activate,4
2483,3705,-0.046138683,0.839143998,SER0038,female,../input/talser/SER0038/3705.wav,activate,4
2484,3706,0.731495085,0.439003175,SER0018,female,../input/talser/SER0018/3706.wav,activate,1
2485,3708,-0.046138683,0.238932764,SER0025,male,../input/talser/SER0025/3708.wav,activate,4
2486,3709,0.472283829,-0.261243265,SER0020,male,../input/talser/SER0020/3709.wav,neutral,2
2487,3710,0.083466945,-0.361278471,SER0028,male,../input/talser/SER0028/3710.wav,neutral,2
2488,3711,0.472283829,0.539038381,SER006,female,../input/talser/SER006/3711.wav,activate,1
2489,3712,0.731495085,0.939179204,SER0018,female,../input/talser/SER0018/3712.wav,activate,1
2490,3713,-0.434955567,0.939179204,SER0014,female,../input/talser/SER0014/3713.wav,activate,4
2491,3714,0.342678201,-1.961841762,SER0038,female,../input/talser/SER0038/3714.wav,neutral,2
2492,3716,-0.694166823,0.338967969,SER0028,male,../input/talser/SER0028/3716.wav,activate,4
2493,3717,-0.564561195,0.439003175,SER0015,male,../input/talser/SER0015/3717.wav,activate,4
2494,3721,0.472283829,0.539038381,SER0018,female,../input/talser/SER0018/3721.wav,activate,1
2495,3722,1.120311968,-0.461313676,SER0014,female,../input/talser/SER0014/3722.wav,neutral,2
2496,3723,-0.305349939,-0.161208059,SER0028,male,../input/talser/SER0028/3723.wav,positive,3
2497,3724,-1.212589335,0.539038381,SER0024,female,../input/talser/SER0024/3724.wav,activate,4
2498,3725,0.731495085,0.639073587,SER009,female,../input/talser/SER009/3725.wav,activate,1
2499,3726,0.601889457,0.539038381,SER0018,female,../input/talser/SER0018/3726.wav,activate,1
2500,3727,0.861100712,0.238932764,SER0040,male,../input/talser/SER0040/3727.wav,activate,1
2501,3729,0.342678201,-0.661384088,SER0020,male,../input/talser/SER0020/3729.wav,neutral,2
2502,3730,0.861100712,0.939179204,SER0014,female,../input/talser/SER0014/3730.wav,activate,1
2503,3731,-1.342194963,1.339320027,SER0010,male,../input/talser/SER0010/3731.wav,activate,4
2504,3732,0.861100712,0.539038381,SER0019,female,../input/talser/SER0019/3732.wav,activate,1
2505,3733,-0.175744311,-0.061172854,SER0020,male,../input/talser/SER0020/3733.wav,positive,3
2506,3734,0.731495085,0.439003175,SER0019,female,../input/talser/SER0019/3734.wav,activate,1
2507,3735,-1.342194963,1.139249615,SER0010,male,../input/talser/SER0010/3735.wav,activate,4
2508,3737,-1.342194963,0.138897558,SER004,male,../input/talser/SER004/3737.wav,activate,4
2509,3739,0.472283829,-1.261595322,SER0027,male,../input/talser/SER0027/3739.wav,neutral,2
2510,3740,0.861100712,0.739108792,SER0018,female,../input/talser/SER0018/3740.wav,activate,1
2511,3741,0.99070634,-0.061172854,SER0014,female,../input/talser/SER0014/3741.wav,neutral,2
2512,3743,-0.564561195,0.639073587,SER002,female,../input/talser/SER002/3743.wav,activate,4
2513,3746,0.472283829,0.939179204,SER0013,female,../input/talser/SER0013/3746.wav,activate,1
2514,3747,-0.953378079,0.939179204,SER0030,female,../input/talser/SER0030/3747.wav,activate,4
2515,3748,0.342678201,-0.261243265,SER0025,male,../input/talser/SER0025/3748.wav,neutral,2
2516,3749,0.861100712,-1.961841762,SER0042,female,../input/talser/SER0042/3749.wav,neutral,2
2517,3750,0.472283829,1.039214409,SER009,female,../input/talser/SER009/3750.wav,activate,1
2518,3751,-0.823772451,0.739108792,SER0028,male,../input/talser/SER0028/3751.wav,activate,4
2519,3752,0.99070634,0.439003175,SER0019,female,../input/talser/SER0019/3752.wav,activate,1
2520,3753,0.731495085,0.338967969,SER0038,female,../input/talser/SER0038/3753.wav,activate,1
2521,3754,-1.601406218,0.539038381,SER0010,male,../input/talser/SER0010/3754.wav,activate,4
2522,3755,-0.564561195,-0.861454499,SER007,male,../input/talser/SER007/3755.wav,positive,3
2523,3756,-0.823772451,0.639073587,SER0028,male,../input/talser/SER0028/3756.wav,activate,4
2524,3757,-0.694166823,0.839143998,SER003,female,../input/talser/SER003/3757.wav,activate,4
2525,3759,-1.860617474,0.539038381,SER004,male,../input/talser/SER004/3759.wav,activate,4
2526,3760,-0.434955567,0.739108792,SER006,female,../input/talser/SER006/3760.wav,activate,4
2527,3763,0.342678201,0.238932764,SER0038,female,../input/talser/SER0038/3763.wav,activate,1
2528,3764,0.601889457,0.338967969,SER0014,female,../input/talser/SER0014/3764.wav,activate,1
2529,3765,-0.175744311,-0.961489705,SER0038,female,../input/talser/SER0038/3765.wav,positive,3
2530,3766,0.213072573,0.439003175,SER0039,female,../input/talser/SER0039/3766.wav,activate,1
2531,3768,0.213072573,-0.161208059,SER0039,female,../input/talser/SER0039/3768.wav,neutral,2
2532,3770,0.601889457,-1.361630528,SER0027,male,../input/talser/SER0027/3770.wav,neutral,2
2533,3771,-0.823772451,0.739108792,SER0015,male,../input/talser/SER0015/3771.wav,activate,4
2534,3774,0.342678201,0.739108792,SER0038,female,../input/talser/SER0038/3774.wav,activate,1
2535,3775,1.509128852,-0.461313676,SER008,female,../input/talser/SER008/3775.wav,neutral,2
2536,3776,-2.11982873,0.138897558,SER004,male,../input/talser/SER004/3776.wav,activate,4
2537,3777,0.99070634,-0.361278471,SER008,female,../input/talser/SER008/3777.wav,neutral,2
2538,3779,0.083466945,0.439003175,SER007,male,../input/talser/SER007/3779.wav,activate,1
2539,3781,1.249917596,0.839143998,SER002,female,../input/talser/SER002/3781.wav,activate,1
2540,3782,-0.953378079,1.239284821,SER0013,female,../input/talser/SER0013/3782.wav,activate,4
2541,3783,-2.11982873,1.339320027,SER0010,male,../input/talser/SER0010/3783.wav,activate,4
2542,3784,-0.564561195,-0.861454499,SER0026,male,../input/talser/SER0026/3784.wav,positive,3
2543,3785,-0.175744311,0.739108792,SER009,female,../input/talser/SER009/3785.wav,activate,4
2544,3787,0.861100712,0.539038381,SER0019,female,../input/talser/SER0019/3787.wav,activate,1
2545,3788,0.731495085,0.739108792,SER0019,female,../input/talser/SER0019/3788.wav,activate,1
2546,3789,-0.434955567,-0.961489705,SER0025,male,../input/talser/SER0025/3789.wav,positive,3
2547,3790,1.249917596,-0.661384088,SER008,female,../input/talser/SER008/3790.wav,neutral,2
2548,3792,0.601889457,-0.461313676,SER009,female,../input/talser/SER009/3792.wav,neutral,2
2549,3795,1.249917596,1.039214409,SER0019,female,../input/talser/SER0019/3795.wav,activate,1
2550,3797,0.472283829,0.439003175,SER0020,male,../input/talser/SER0020/3797.wav,activate,1
2551,3798,0.601889457,-0.161208059,SER0014,female,../input/talser/SER0014/3798.wav,neutral,2
2552,3800,-0.823772451,0.739108792,SER0026,male,../input/talser/SER0026/3800.wav,activate,4
2553,3801,0.731495085,0.338967969,SER0012,female,../input/talser/SER0012/3801.wav,activate,1
2554,3803,0.342678201,1.139249615,SER006,female,../input/talser/SER006/3803.wav,activate,1
2555,3804,-0.823772451,1.039214409,SER0026,male,../input/talser/SER0026/3804.wav,activate,4
2556,3805,-1.601406218,0.439003175,SER004,male,../input/talser/SER004/3805.wav,activate,4
2557,3806,0.601889457,0.138897558,SER0038,female,../input/talser/SER0038/3806.wav,activate,1
2558,3809,0.472283829,0.639073587,SER006,female,../input/talser/SER006/3809.wav,activate,1
2559,3810,0.083466945,0.439003175,SER0029,female,../input/talser/SER0029/3810.wav,activate,1
2560,3812,0.472283829,-0.461313676,SER0025,male,../input/talser/SER0025/3812.wav,neutral,2
2561,3815,0.99070634,1.339320027,SER002,female,../input/talser/SER002/3815.wav,activate,1
2562,3818,0.213072573,-0.361278471,SER0020,male,../input/talser/SER0020/3818.wav,neutral,2
2563,3819,-0.305349939,-0.361278471,SER0038,female,../input/talser/SER0038/3819.wav,positive,3
2564,3821,-0.175744311,0.639073587,SER0024,female,../input/talser/SER0024/3821.wav,activate,4
2565,3823,-0.175744311,0.138897558,SER007,male,../input/talser/SER007/3823.wav,activate,4
2566,3826,1.249917596,0.639073587,SER0019,female,../input/talser/SER0019/3826.wav,activate,1
2567,3827,0.083466945,-0.461313676,SER0028,male,../input/talser/SER0028/3827.wav,neutral,2
2568,3828,-0.305349939,0.939179204,SER0030,female,../input/talser/SER0030/3828.wav,activate,4
